id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1123952047395618819,1123952047395618819,2019-05-02 19:37:04 IST,2019-05-02,19:37:04,+0530,4015086132,lotophagus,Padma Pillai,,"Strong, independent, non-dynast women in politics &amp; parliament have always  made a positive impact.  Rooting for @M_Lekhi ji to win. Your voice that rung out in support of #Sabarimala when all else had ignored, touched many hearts.  Vijayi Bhava! Swami Sharanam!  https://t.co/0Hv1XN4eUJ",en,"[{'screen_name': 'm_lekhi', 'name': 'meenakashi lekhi', 'id': '373410448'}]",[],['https://pbs.twimg.com/media/D5kUbcYWsAAEXsM.jpg'],9,89,263,['sabarimala'],[],https://twitter.com/lotophagus/status/1123952047395618819,False,,1,https://pbs.twimg.com/media/D5kUbcYWsAAEXsM.jpg,,,,,,,[],,,,
1120991007368204290,1120991007368204290,2019-04-24 15:30:57 IST,2019-04-24,15:30:57,+0530,75610842,kiranks,Kiran Kumar S,,Supreme Court judges: We do not want any female staff visiting our house.  Hello honourable Judges! - Is this not what Lord Ayyappa was also saying?  #CJIGogoi #Sabarimala #FB,en,[],[],[],34,588,1589,"['cjigogoi', 'sabarimala', 'fb']",[],https://twitter.com/KiranKS/status/1120991007368204290,False,,0,,,,,,,,[],,,,
1120975951049793536,1120975951049793536,2019-04-24 14:31:08 IST,2019-04-24,14:31:08,+0530,1934388686,shefvaidya,Shefali Vaidya. 🇮🇳,,"So SC judges want their residence offices to be barred for women, but the same SC judges are not okay with Lord Ayyappa’s devotees asking for the same thing in #Sabarimala?  https://t.co/cak3aXI8KT",en,[],[],['https://pbs.twimg.com/media/D46BqtrUYAYApui.jpg'],68,743,1415,['sabarimala'],[],https://twitter.com/ShefVaidya/status/1120975951049793536,False,,1,https://pbs.twimg.com/media/D46BqtrUYAYApui.jpg,,,,,,,[],,,,
1120564908524015618,1120564908524015618,2019-04-23 11:17:47 IST,2019-04-23,11:17:47,+0530,272801887,pratheesh_hind,Pratheesh Viswanath,,Casted my vote along with my Mother.  This vote is for Ayyappa Swamy.   #SwamySaranam #Sabarimala  https://t.co/IR6xYWewUH,en,[],[],['https://pbs.twimg.com/media/D40L1I5UUAEPgzL.jpg'],32,332,2148,"['swamysaranam', 'sabarimala']",[],https://twitter.com/pratheesh_Hind/status/1120564908524015618,False,,1,https://pbs.twimg.com/media/D40L1I5UUAEPgzL.jpg,,,,,,,[],,,,
1120545631582457857,1120233320221171713,2019-04-23 10:01:11 IST,2019-04-23,10:01:11,+0530,2283318716,ashwani_dube,Ashwani Dubey,,Hon'ble #SupremeCourt Judges can say no to female staffs/ Law Clercks at home|  However  #LordAiyaappa can't say no to female devotees at #SabarimalaTemple|  #Sabarimala  https://t.co/OUtVIUXjtB,en,[],[],['https://pbs.twimg.com/media/D4z6TL2W0AA7suY.jpg'],6,146,199,"['supremecourt', 'lordaiyaappa', 'sabarimalatemple', 'sabarimala']",[],https://twitter.com/ashwani_dube/status/1120545631582457857,False,,1,https://pbs.twimg.com/media/D4z6TL2W0AA7suY.jpg,,,,,,,[],,,,
1120138256991965184,1120138256991965184,2019-04-22 07:02:26 IST,2019-04-22,07:02:26,+0530,834833150,swamisaranamm,Subash_இனி,,Tomorrow keralam goes for Voting #Elections2019 before voting keep in your mind #sabarimala 🙏  Vote for #Sabarimala  More than Tamilnadu we are eagerly waiting for God's own country chooses correct god🙏  Swamisaranamm 🙏🏻  Vote for NDA 🙏  https://t.co/CzOfLD4zYC,en,[],[],[],11,107,217,"['elections2019', 'sabarimala', 'sabarimala']",[],https://twitter.com/swamisaranamm/status/1120138256991965184,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1120137961742323714/pu/img/hfzXKAJjyc3KGxZu.jpg,,,,,,,[],,,,
1118028329750343680,1118028329750343680,2019-04-16 11:18:20 IST,2019-04-16,11:18:20,+0530,428907946,ashtripathi13,AshishTripathi,,"#SupremeCourt agrees to examine a #PIL by a #Pune couple for unrestricted entry of #women to #mosque .  SC issues notice to All India Muslim Personal Law Board and others.  We would hear you because of judgement in #Sabarimala case, it tells counsel.  @DeccanHerald",en,"[{'screen_name': 'deccanherald', 'name': 'deccan herald', 'id': '268201193'}]",[],[],45,140,442,"['supremecourt', 'pil', 'pune', 'women', 'mosque', 'sabarimala']",[],https://twitter.com/Ashtripathi13/status/1118028329750343680,False,,0,,,,,,,,[],,,,
1116612646323625986,1116612646323625986,2019-04-12 13:32:55 IST,2019-04-12,13:32:55,+0530,2397405540,hkupdate,HKupdate,,"Released on bail,  Kozhikode welcomes @BJP4Keralam candidate @adv_prakashbabu   Another victim of @CPIMKerala 's witch hunt of Ayyappa's who guarded #Sabarimala  https://t.co/gvN7N97LiZ",en,"[{'screen_name': 'bjp4keralam', 'name': 'bjp keralam', 'id': '2297438462'}, {'screen_name': 'cpimkerala', 'name': 'cpi(m) kerala', 'id': '2374863733'}]",[],[],4,115,198,['sabarimala'],[],https://twitter.com/HKupdate/status/1116612646323625986,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1116612303019896833/pu/img/g4YLaDBP0bN-hVpT.jpg,,,,,,,[],,,,
1116609140518871041,1116609140518871041,2019-04-12 13:18:59 IST,2019-04-12,13:18:59,+0530,916674131659177984,hlkodo,Vishwatma 🇮🇳,,"DMK equates devotees of #Sabarimala and #Thirumala Tirupathi to AIDS and Swine flu patents, these guys have no respect or empathy to anybody #DMKAlliance #NoVoteForDMK #NoVoteForCongress  https://t.co/rKOxuRR5aN",en,[],[],[],33,414,259,"['sabarimala', 'thirumala', 'dmkalliance', 'novotefordmk', 'novoteforcongress']",[],https://twitter.com/HLKodo/status/1116609140518871041,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1116605514157215746/pu/img/j4TpZN6eGBhHoeL3.jpg,,,,,,,[],,,,
1115979909292146690,1115979909292146690,2019-04-10 19:38:38 IST,2019-04-10,19:38:38,+0530,2388273499,mnchalat,letters from basement.in,,I can't tell you just how happy this makes me. @BJP4India candidate from Kozhikode Prakashbabu has been jailed by commie Kerala govt for standing up to protect #Sabarimala. He has not been able to campaign for even a single day.,en,"[{'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]",[],[],22,571,861,['sabarimala'],[],https://twitter.com/mnchalat/status/1115979909292146690,False,https://twitter.com/BJP4Kozhikode/status/1115651329043632137,0,,,,,,,,[],,,,
1115290608824979456,1115285914920603649,2019-04-08 21:59:36 IST,2019-04-08,21:59:36,+0530,75610842,kiranks,Kiran Kumar S,,"I wonder why Congress created a long manifesto, but didn't have the word ""Hindu"" even once, in a Hindu majority country!  Similarly #Sabarimala, #Swachh Bharat, Ram Mandir, ODF, Triple Talaq, LED bulb, Ethanol, Left Wing Extremism are all big topics. Not a mention by Rahul Gandhi",en,[],[],[],5,64,179,"['sabarimala', 'swachh']",[],https://twitter.com/KiranKS/status/1115290608824979456,False,,0,,,,,,,,[],,,,
1115268762221989896,1115268762221989896,2019-04-08 20:32:48 IST,2019-04-08,20:32:48,+0530,878943662050127872,gampasd,Gampa Sai Datta,,Diplomatic stand of #BJP on #Sabarimala &amp; no mention of freeing our temples from secular looters in #BJPSankalpPatr2019 is disappointing. #BJPManifesto #SaveSabarimala #ReclaimTemples,en,[],[],[],16,87,255,"['bjp', 'sabarimala', 'bjpsankalppatr2019', 'bjpmanifesto', 'savesabarimala', 'reclaimtemples']",[],https://twitter.com/GampaSD/status/1115268762221989896,False,,0,,,,,,,,[],,,,
1115188407561592832,1115188407561592832,2019-04-08 15:13:30 IST,2019-04-08,15:13:30,+0530,1934388686,shefvaidya,Shefali Vaidya. 🇮🇳,,"The @BJP4India has brought #RamMandir and #Sabarimala on the agenda, in clear, unambiguous languages. Shows the party’s intent. Even though 70% of the BJP manifesto is about development and inclusion, one section on heritage and fiberals call it ‘Hindutva’ manifesto!",en,"[{'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]",[],[],12,113,386,"['rammandir', 'sabarimala']",[],https://twitter.com/ShefVaidya/status/1115188407561592832,False,,0,,,,,,,,[],,,,
1115180822745763840,1115180822745763840,2019-04-08 14:43:21 IST,2019-04-08,14:43:21,+0530,3240703298,shilpamdas,Shilpa Nair,,I trusted my party to defend  #Sabarimala &amp; my party has not disappointed the Millions of Ayyappa Devotees like me.  @BJP4India categorically states that it will do what needs to be done to  #SaveSabarimalaTradition.  1 more reason 4 #NamoAgain2019. #BJPSankalpPatr2019  https://t.co/lHODYlevXt,en,"[{'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]",[],['https://pbs.twimg.com/media/D3nrCjEX4AEKg4S.jpg'],11,127,266,"['sabarimala', 'savesabarimalatradition', 'namoagain2019', 'bjpsankalppatr2019']",[],https://twitter.com/shilpamdas/status/1115180822745763840,False,,1,https://pbs.twimg.com/media/D3nrCjEX4AEKg4S.jpg,,,,,,,[],,,,
1114873449548144640,1114873449548144640,2019-04-07 18:21:58 IST,2019-04-07,18:21:58,+0530,85497642,durgamenon,Sunshine Girl,,"Kerala police has issued a Non bailable warrant against CG Umesh,Pathanamthitta bureau chief of @janamtelevision   Reason:He exposed d cops beating up a dumb Ayyappa devotee lst month at #Sabarimala..n ya ths hppns in a country like India,wher d press n media has utmost freedom😏  https://t.co/JhRfKFHRc3",en,[],[],['https://pbs.twimg.com/media/D3jTfhoUwAA0n-m.jpg'],21,252,207,['sabarimala'],[],https://twitter.com/DurgaMenon/status/1114873449548144640,False,,1,https://pbs.twimg.com/media/D3jTfhoUwAA0n-m.jpg,,,,,,,[],,,,
1114376961944502274,1114376961944502274,2019-04-06 09:29:06 IST,2019-04-06,09:29:06,+0530,834833150,swamisaranamm,Subash_இனி,,வாய் விட்டு கூட அரசியல் பேசாத என்னை   என் வீட்டு கதவிலும் அரசியல் பேச வைத்தது திம்க   திம்காவுக்கு திவசம் பன்னாமா விட்றதுஇல்லை 👍  #Sabarimala  #Elections2019  #NoVoteForDMK  https://t.co/LPn8Pc7S2d,ta,[],[],"['https://pbs.twimg.com/media/D3cP7HCUcAACnYV.jpg', 'https://pbs.twimg.com/media/D3cP7USU8AAe6p-.jpg', 'https://pbs.twimg.com/media/D3cP7ksUcAAOLOm.jpg']",11,106,200,"['sabarimala', 'elections2019', 'novotefordmk']",[],https://twitter.com/swamisaranamm/status/1114376961944502274,False,,1,https://pbs.twimg.com/media/D3cP7HCUcAACnYV.jpg,,,,,,,[],,,,
1114181627414843392,1114181627414843392,2019-04-05 20:32:55 IST,2019-04-05,20:32:55,+0530,4015086132,lotophagus,Padma Pillai,,LokSabha 2019. Kerala. NDA is FINALLY a strong contender in the fray. Freedom from the usual LDF vs UDF binary.   In Pathanamthitta which includes #Sabarimala Bjp's candidate @surendranbjp finds a hero's welcome. Ldf govt slaps 242 more cases on him to try to stop his nomination  https://t.co/DFkD7G6I5Q,en,"[{'screen_name': 'surendranbjp', 'name': 'k surendran', 'id': '246868719'}]",[],['https://pbs.twimg.com/media/D3ZeRo8UIAUQtnF.jpg'],47,700,1485,['sabarimala'],[],https://twitter.com/lotophagus/status/1114181627414843392,False,,1,https://pbs.twimg.com/media/D3ZeRo8UIAUQtnF.jpg,,,,,,,[],,,,
1112718229749841920,1112718229749841920,2019-04-01 19:37:53 IST,2019-04-01,19:37:53,+0530,872534917078368256,chathootti,ചാത്തൂട്ടി,,Why so many young girls are tirelessly working for BJP candidate in Pathanamthitta? Are they not appreciating SC's 'woman equality' gesture on #Sabarimala?  https://t.co/3PgnDvwNQV,en,[],[],"['https://pbs.twimg.com/media/D3ErTLuWoAANyxj.jpg', 'https://pbs.twimg.com/media/D3ErUkQWoAA5ADF.jpg']",8,225,491,['sabarimala'],[],https://twitter.com/chathootti/status/1112718229749841920,False,,1,https://pbs.twimg.com/media/D3ErTLuWoAANyxj.jpg,,,,,,,[],,,,
1112703081127522305,1112703081127522305,2019-04-01 18:37:42 IST,2019-04-01,18:37:42,+0530,1099288083126775808,bjp4kozhikode,BJP4Kozhikode,,"#ഞാൻപ്രകാശ്ബാബു #IAmPrakashBabu  Since the candidate is in Jail in #Sabarimala case, BJP supporters from Kozhikode are hitting the street wearing Prakash Babu masks to seek vote for him.  #Justice4PrakashBabu  https://t.co/EReGhoSYYJ",en,[],[],"['https://pbs.twimg.com/media/D3Edh_PW0AARU6R.jpg', 'https://pbs.twimg.com/media/D3Edi8_WwAUVwKS.jpg']",5,188,494,"['ഞാൻപ്രകാശ്ബാബു', 'iamprakashbabu', 'sabarimala', 'justice4prakashbabu']",[],https://twitter.com/BJP4Kozhikode/status/1112703081127522305,False,,1,https://pbs.twimg.com/media/D3Edh_PW0AARU6R.jpg,,,,,,,[],,,,
1111245394707509250,1111245394707509250,2019-03-28 18:05:22 IST,2019-03-28,18:05:22,+0530,20751449,the_hindu,The Hindu,,"JUST INl: A magistrate's court remanded BJP candidate KP. Prakash Babu, contesting from Kozhikode to judicial custody for 14 days, in connection with #Sabarimala violence.  He is also the Kerala State president of BJP's youth wing",en,[],[],[],15,143,322,['sabarimala'],[],https://twitter.com/the_hindu/status/1111245394707509250,False,,0,,,,,,,,[],,,,
1108410852334600192,1108410852334600192,2019-03-20 22:21:55 IST,2019-03-20,22:21:55,+0530,162009956,subindennis,Subin Dennis,,"K Sudhakaran, the Congress candidate for the #Kannur Loksabha constituency in Kerala, repeated the anti-women stand of his Party on the #Sabarimala issue while campaigning. He almost fainted after hearing the response from this college classroom. 😂(Video with English subtitles)  https://t.co/RhQ8ASChAk",en,[],[],[],11,90,222,"['kannur', 'sabarimala']",[],https://twitter.com/subindennis/status/1108410852334600192,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1108410634633392130/pu/img/NZaYYz8OXmlfgk_X.jpg,,,,,,,[],,,,
1107695403393142784,1107695403393142784,2019-03-18 22:58:58 IST,2019-03-18,22:58:58,+0530,272801887,pratheesh_hind,Pratheesh Viswanath,,Feminist came covering her face. Ganesh stopped her. He was a person who couldnt speak.  5yrs b4 miracle happened and spoke first time. Sarana mantra was 1st words came out frm him. Now he speaks good.  He is the one who was beaten up by police today. Swamy Saranam.  #Sabarimala  https://t.co/9pjyv65e4W,en,[],[],['https://pbs.twimg.com/media/D19TGKAUgAYL2wJ.jpg'],7,190,257,['sabarimala'],[],https://twitter.com/pratheesh_Hind/status/1107695403393142784,False,,1,https://pbs.twimg.com/media/D19TGKAUgAYL2wJ.jpg,,,,,,,[],,,,
1107676027063394304,1107676027063394304,2019-03-18 21:41:59 IST,2019-03-18,21:41:59,+0530,272801887,pratheesh_hind,Pratheesh Viswanath,,"Ganesh, our worker is brutally manhandled by police for stopping the attempt to break #Sabarimala traditions.  He is hospitalised.   Police and govt who shows brutality against devotees who tries to save Temple traditions will hv to pay price for it.  https://t.co/KsLNJJqtGm",en,[],[],['https://pbs.twimg.com/media/D19BeayUwAAwSkv.jpg'],26,550,596,['sabarimala'],[],https://twitter.com/pratheesh_Hind/status/1107676027063394304,False,,1,https://pbs.twimg.com/media/D19BeayUwAAwSkv.jpg,,,,,,,[],,,,
1107337791501819904,1107337791501819904,2019-03-17 23:17:57 IST,2019-03-17,23:17:57,+0530,24705126,shashitharoor,Shashi Tharoor,,"There were two Parliament sessions (winter session &amp; Budget session) since the Supreme Court verdict on #Sabarimala in September. Did the BJP even raise a finger to introduce a legislative solution? It's clear that for all their talk of standing up for believers, they've done 0.",en,[],[],[],66,103,504,['sabarimala'],[],https://twitter.com/ShashiTharoor/status/1107337791501819904,False,https://twitter.com/JayasreeVijayan/status/1107335196003598336,0,,,,,,,,[],,,,
1106546414757142528,1106546414757142528,2019-03-15 18:53:18 IST,2019-03-15,18:53:18,+0530,272801887,pratheesh_hind,Pratheesh Viswanath,,10 member Manithi gang reached Nilaykkal.   Wont let them break Sabarimala traditions.   We are ready.  Swamy Saranam. #Sabarimala,in,[],[],[],28,198,429,['sabarimala'],[],https://twitter.com/pratheesh_Hind/status/1106546414757142528,False,,0,,,,,,,,[],,,,
1105765087292215296,1105765087292215296,2019-03-13 15:08:35 IST,2019-03-13,15:08:35,+0530,272801887,pratheesh_hind,Pratheesh Viswanath,,Kerala police threatened our volunteers at Sannidanam to leave or get arrested. I challenge Kerala Aurangzeb and his police to arrest us. We will see.  Swamy Saranam. #Sabarimala,en,[],[],[],19,353,676,['sabarimala'],[],https://twitter.com/pratheesh_Hind/status/1105765087292215296,False,,0,,,,,,,,[],,,,
1105544939918680065,1105544939918680065,2019-03-13 00:33:48 IST,2019-03-13,00:33:48,+0530,272801887,pratheesh_hind,Pratheesh Viswanath,,Sleepless night for my warriors. Our workers are still awake and is guarding the Shrine. Swamy Saranam. #Sabarimala  https://t.co/VJkgPFQxig,en,[],[],['https://pbs.twimg.com/media/D1evQyMUYAAXtug.jpg'],53,517,1873,['sabarimala'],[],https://twitter.com/pratheesh_Hind/status/1105544939918680065,False,,1,https://pbs.twimg.com/media/D1evQyMUYAAXtug.jpg,,,,,,,[],,,,
1104054121345232897,1104054121345232897,2019-03-08 21:49:49 IST,2019-03-08,21:49:49,+0530,2397405540,hkupdate,HKupdate,,"The real women power. From exposing #LeftistTerror to raising #Sabarimala , @M_Lekhi won the hearts of millions of people by her interventions.  #InternationalWomensDay #Modi2019Wave  https://t.co/1sh0UCYBN8",en,"[{'screen_name': 'm_lekhi', 'name': 'meenakashi lekhi', 'id': '373410448'}]",[],[],14,247,648,"['leftistterror', 'sabarimala', 'internationalwomensday', 'modi2019wave']",[],https://twitter.com/HKupdate/status/1104054121345232897,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1104053831623733249/pu/img/4IdWH_wnXi5a8rHe.jpg,,,,,,,[],,,,
1103669855448911873,1103669855448911873,2019-03-07 20:22:53 IST,2019-03-07,20:22:53,+0530,2261350952,prafullaketkar,prafulla ketkar 🇮🇳,,"No Devaswom Model for Christians: Kerala Govt succumbs to protests from Christian groups, puts the #ChurchBill on back-burner. For Commies only Temples are meant for political interference, Churches despite frauds are free of auditing. #Sabarimala   https://t.co/mDJvAFic6V",en,[],['https://www.organiser.org/Encyc/2019/3/7/No-Devaswom-Model-for-Christians.html'],[],31,486,516,"['churchbill', 'sabarimala']",[],https://twitter.com/prafullaketkar/status/1103669855448911873,False,,0,,,,,,,,[],,,,
1101854648732811264,1101854648732811264,2019-03-02 20:09:54 IST,2019-03-02,20:09:54,+0530,1934388686,shefvaidya,Shefali Vaidya. 🇮🇳,,Met a family from Kerala traveling to Prayagraj for the Kumbh. Half the members had flown in from Dubai just for the weekend to make this trip. The matriarch of the family couldn’t stop cursing @vijayanpinarayi ‘that stupid fellow’ for rubbing salt on Hindu wounds #Sabarimala,en,"[{'screen_name': 'vijayanpinarayi', 'name': 'pinarayi vijayan', 'id': '2707179805'}]",[],[],28,731,2190,['sabarimala'],[],https://twitter.com/ShefVaidya/status/1101854648732811264,False,,0,,,,,,,,[],,,,
1099036828131241988,1099036828131241988,2019-02-23 01:32:53 IST,2019-02-23,01:32:53,+0530,1080773350920581121,pandalakottaram,Pandalam Palace,,Extremely honoured to meet &amp; interact with @SriSri on #Sabarimala. His blessings truly inspire us in our fight for Dharma.  @ArtofLiving @AOLSwamiji @jyothirmayah @NairSaab888 @MeeraPrasanth @SasikumaraVarma @NaraVarma @PandalamDeepa @baburajvr  Swamy Saranam 🙏 #PandalamPalace  https://t.co/PaXESquDQR,en,"[{'screen_name': 'srisri', 'name': 'gurudev sri sri ravi shankar', 'id': '61126132'}, {'screen_name': 'artofliving', 'name': 'the art of living', 'id': '408254056'}, {'screen_name': 'aolswamiji', 'name': 'swamiji', 'id': '188717566'}, {'screen_name': 'jyothirmayah', 'name': 'swami jyothirmayah', 'id': '343875713'}, {'screen_name': 'nairsaab888', 'name': 'prasanth s. nair', 'id': '115988281'}, {'screen_name': 'meeraprasanth', 'name': 'meera prasanth', 'id': '362081682'}, {'screen_name': 'sasikumaravarma', 'name': 'sasikumara varma', 'id': '1098860104068169728'}, {'screen_name': 'naravarma', 'name': 'narayana varma', 'id': '1098863585323737088'}, {'screen_name': 'pandalamdeepa', 'name': 'varma', 'id': '1098878848907669504'}, {'screen_name': 'baburajvr', 'name': 'baburaj.', 'id': '134634862'}]",[],"['https://pbs.twimg.com/media/D0CQHvfUUAANtzq.jpg', 'https://pbs.twimg.com/media/D0CQInFU0AAvZTh.jpg', 'https://pbs.twimg.com/media/D0CQJR6VYAAC6AL.jpg', 'https://pbs.twimg.com/media/D0CQKEkVYAAGsUq.jpg']",4,105,233,"['sabarimala', 'pandalampalace']",[],https://twitter.com/PandalaKottaram/status/1099036828131241988,False,,1,https://pbs.twimg.com/media/D0CQHvfUUAANtzq.jpg,,,,,,,[],,,,
